Rank,Symbol,Series,PrevClose,IEP_Open,Change,ChangePct,FinalQty,Turnover_Cr
1133,GAYAHWS,EQ,2.35,2.34,-0.01,-0.43,1658,0.0
1134,BFUTILITIE,EQ,546.6,548.9,2.3,0.42,81,0.0
1135,BLISSGVS,EQ,273.8,274.95,1.15,0.42,55826,0.0
1136,IL&FSTRANS,BZ,2.39,2.4,0.01,0.42,529,0.0
1137,AGARWALEYE,EQ,450.2,448.3,-1.9,-0.42,200,0.0
1138,DEEPAKFERT,EQ,1231.9,1226.7,-5.2,-0.42,341,0.0
1139,RBA,EQ,66.38,66.1,-0.28,-0.42,5385,0.0
1140,HILINFRA,BE,50.21,50.0,-0.21,-0.42,600,0.0
1141,GARUDA,EQ,172.68,173.39,0.71,0.41,1148,0.0
1142,KRISHCA,SM,168.8,169.5,0.7,0.41,500,0.0
1143,TARSONS,EQ,214.7,215.57,0.87,0.41,199,0.0
1144,FLUOROCHEM,EQ,3644.9,3660.0,15.1,0.41,301,0.0
1145,INDSWFTLAB,EQ,137.76,137.2,-0.56,-0.41,250,0.0
1146,ASTRAL,EQ,1527.6,1521.4,-6.2,-0.41,1495,0.0
1147,BAGFILMS,EQ,4.83,4.81,-0.02,-0.41,618,0.0
1148,SUZLON,EQ,51.52,51.31,-0.21,-0.41,364780,0.0
1149,RAMCOSYS,EQ,381.8,380.25,-1.55,-0.41,207,0.0
1150,RPGLIFE,EQ,2311.1,2301.6,-9.5,-0.41,46,0.0
1151,LPDC,BE,7.4,7.37,-0.03,-0.41,101,0.0
1152,SIYSIL,EQ,560.75,563.0,2.25,0.4,11,0.0
1153,INDHOTEL,EQ,634.4,636.95,2.55,0.4,8201,0.0
1154,GANGAFORGE,EQ,2.5,2.49,-0.01,-0.4,6649,0.0
1155,KICL,EQ,4834.5,4815.0,-19.5,-0.4,1,0.0
1156,STEELXIND,EQ,10.01,9.97,-0.04,-0.4,7805,0.0
1157,PGEL,EQ,493.9,491.9,-2.0,-0.4,2385,0.0
1158,ASHAPURMIN,EQ,648.55,651.05,2.5,0.39,895,0.0
1159,FEDERALBNK,EQ,284.8,285.9,1.1,0.39,26719,0.0
1160,JINDALSTEL,EQ,1214.3,1219.0,4.7,0.39,1274,0.0
1161,GNFC,EQ,470.15,472.0,1.85,0.39,530,0.0
1162,KPRMILL,EQ,921.45,925.0,3.55,0.39,910,0.0
1163,EVERESTIND,EQ,380.5,382.0,1.5,0.39,16,0.0
1164,IIFLCAPS,EQ,345.35,344.0,-1.35,-0.39,3753,0.0
1165,INOXGREEN,EQ,178.69,178.0,-0.69,-0.39,2167,0.0
1166,RAYMONDREL,EQ,567.2,565.0,-2.2,-0.39,1960,0.0
1167,ECLERX,EQ,1638.4,1632.0,-6.4,-0.39,670,0.0
1168,MAXESTATES,EQ,393.55,392.0,-1.55,-0.39,18,0.0
1169,ALKYLAMINE,EQ,1592.6,1598.7,6.1,0.38,91,0.0
1170,MSTCLTD,EQ,425.3,426.9,1.6,0.38,143,0.0
1171,BASF,EQ,3755.9,3770.0,14.1,0.38,10,0.0
1172,DSSL,EQ,1354.1,1348.9,-5.2,-0.38,156,0.0
1173,VIVIDEL,SM,803.0,799.95,-3.05,-0.38,240,0.0
1174,RITES,EQ,211.8,211.0,-0.8,-0.38,2060,0.0
1175,IGL,EQ,156.81,156.21,-0.6,-0.38,3054,0.0
1176,SADBHIN,EQ,2.72,2.73,0.01,0.37,200,0.0
1177,INDUSINVIT,IV,124.98,125.44,0.46,0.37,613,0.0
1178,GPIL,EQ,282.3,283.35,1.05,0.37,4432,0.0
1179,COMPUSOFT,EQ,13.57,13.62,0.05,0.37,11,0.0
1180,BAJAJHLDNG,EQ,10097.0,10060.0,-37.0,-0.37,87,0.0
1181,RITCO,EQ,234.88,234.0,-0.88,-0.37,1,0.0
1182,FABTECH,EQ,162.8,162.2,-0.6,-0.37,14,0.0
1183,TIMEX,EQ,342.25,341.0,-1.25,-0.37,300,0.0
1184,PRAENG,EQ,22.45,22.53,0.08,0.36,100,0.0
1185,BALUFORGE,EQ,496.15,497.95,1.8,0.36,1339,0.0
1186,WINDLAS,EQ,772.2,775.0,2.8,0.36,75,0.0
1187,SHRIRAMPPS,EQ,85.66,85.97,0.31,0.36,8463,0.0
1188,UFLEX,EQ,421.5,423.0,1.5,0.36,1,0.0
1189,POLYPLEX,EQ,896.75,900.0,3.25,0.36,173,0.0
1190,DOLLAR,EQ,275.8,276.8,1.0,0.36,122,0.0
1191,TMB,EQ,663.5,665.9,2.4,0.36,456,0.0
1192,ATHERENERG,EQ,924.25,927.6,3.35,0.36,10672,0.0
1193,CCAVENUE,EQ,14.05,14.1,0.05,0.36,24900,0.0
1194,NSLNISP,EQ,41.9,41.75,-0.15,-0.36,13214,0.0
1195,GLOBUSSPR,EQ,940.0,936.6,-3.4,-0.36,129,0.0
1196,PIGL,EQ,111.4,111.0,-0.4,-0.36,400,0.0
1197,PRAVEG,EQ,267.1,266.15,-0.95,-0.36,156,0.0
1198,ITI,EQ,283.0,284.0,1.0,0.35,1972,0.0
1199,KEC,EQ,551.7,553.65,1.95,0.35,2153,0.0
1200,CANBK,EQ,130.01,130.46,0.45,0.35,220847,0.0
1201,SBIN,EQ,974.6,978.0,3.4,0.35,42861,0.0
1202,LALPATHLAB,EQ,1587.0,1581.5,-5.5,-0.35,332,0.0
1203,NSIL,EQ,5571.5,5552.0,-19.5,-0.35,1,0.0
1204,GANECOS,EQ,1001.5,998.0,-3.5,-0.35,127,0.0
1205,PHOENIXLTD,EQ,1731.0,1725.0,-6.0,-0.35,393,0.0
1206,RAYMOND,EQ,479.7,478.0,-1.7,-0.35,1276,0.0
1207,AUBANK,EQ,999.6,996.1,-3.5,-0.35,673,0.0
1208,ABCAPITAL,EQ,341.2,340.0,-1.2,-0.35,5477,0.0
1209,WAAREEINDO,BE,403.4,402.0,-1.4,-0.35,120,0.0
1210,LGEINDIA,EQ,1495.3,1490.0,-5.3,-0.35,316,0.0
1211,AARTISURF,EQ,396.4,395.0,-1.4,-0.35,5,0.0
1212,SUNTECK,EQ,304.95,306.0,1.05,0.34,1012,0.0
1213,YASHO,EQ,1683.7,1689.5,5.8,0.34,8,0.0
1214,GENESYS,EQ,218.25,219.0,0.75,0.34,1931,0.0
1215,ADOR,EQ,1022.5,1026.0,3.5,0.34,50,0.0
1216,NDTV,EQ,73.88,74.13,0.25,0.34,342,0.0
1217,MARKOLINES,EQ,160.55,161.1,0.55,0.34,400,0.0
1218,SJVN,EQ,74.25,74.0,-0.25,-0.34,28499,0.0
1219,POLYCAB,EQ,9021.5,8991.0,-30.5,-0.34,1235,0.0
1220,MADHAVIPL,EQ,8.89,8.86,-0.03,-0.34,100,0.0
1221,GOCOLORS,EQ,272.0,272.9,0.9,0.33,109,0.0
1222,EIHAHOTELS,EQ,317.55,318.6,1.05,0.33,147,0.0
1223,NELCO,EQ,675.8,678.0,2.2,0.33,267,0.0
1224,ANGELONE,EQ,299.1,300.1,1.0,0.33,10742,0.0
1225,FEDFINA,EQ,149.51,150.0,0.49,0.33,9925,0.0
1226,TATACOMM,EQ,1539.9,1545.0,5.1,0.33,89,0.0
1227,NUVOCO,EQ,316.95,318.0,1.05,0.33,347,0.0
1228,PATELRMART,EQ,201.34,202.0,0.66,0.33,708,0.0
1229,AEGISLOG,EQ,658.8,661.0,2.2,0.33,236,0.0
1230,MAGNUM,BE,21.18,21.25,0.07,0.33,600,0.0
1231,KRITIKA,EQ,6.12,6.1,-0.02,-0.33,1835,0.0
1232,JKCEMENT,EQ,5377.5,5360.0,-17.5,-0.33,28,0.0
1233,SENORES,EQ,932.9,929.8,-3.1,-0.33,702,0.0
1234,LICHSGFIN,EQ,567.65,565.8,-1.85,-0.33,1263,0.0
1235,SHANTIGEAR,EQ,441.5,440.05,-1.45,-0.33,13,0.0
1236,OSWALSEEDS,EQ,12.01,11.97,-0.04,-0.33,13,0.0
1237,FINCABLES,EQ,1073.5,1069.95,-3.55,-0.33,2546,0.0
1238,PVP,EQ,30.78,30.88,0.1,0.32,104,0.0
1239,GRSE,EQ,2791.3,2800.1,8.8,0.32,6674,0.0
1240,IFBIND,EQ,1121.6,1125.2,3.6,0.32,21,0.0
1241,RECLTD,EQ,344.35,345.45,1.1,0.32,11364,0.0
1242,NUCLEUS,EQ,791.25,793.75,2.5,0.32,112,0.0
1243,SIKA,EQ,932.0,935.0,3.0,0.32,103,0.0
1244,YATHARTH,EQ,817.65,815.0,-2.65,-0.32,977,0.0
1245,SSWL,EQ,205.66,205.0,-0.66,-0.32,2161,0.0
1246,SGIL,EQ,571.85,570.0,-1.85,-0.32,172,0.0
1247,AXISBANK,EQ,1260.1,1256.1,-4.0,-0.32,18190,0.0
1248,INFY,EQ,1140.3,1136.6,-3.7,-0.32,84607,0.0
1249,INDIASHLTR,EQ,831.8,829.1,-2.7,-0.32,74,0.0
1250,RAIN,EQ,157.71,157.2,-0.51,-0.32,19286,0.0
1251,RTNPOWER,EQ,9.3,9.27,-0.03,-0.32,83277,0.0
1252,ADFFOODS,EQ,265.85,265.0,-0.85,-0.32,577,0.0
1253,CEMPRO,EQ,892.95,890.05,-2.9,-0.32,3351,0.0
1254,REPCOHOME,EQ,392.3,391.05,-1.25,-0.32,152,0.0
1255,BLAL,EQ,191.4,192.0,0.6,0.31,140,0.0
1256,KFINTECH,EQ,857.35,860.0,2.65,0.31,1306,0.0
1257,DATAPATTNS,EQ,4062.5,4075.0,12.5,0.31,2637,0.0
1258,IRBINVIT,IV,60.68,60.87,0.19,0.31,4984,0.0
1259,TMCV,EQ,387.05,388.25,1.2,0.31,43695,0.0
1260,RRIL,EQ,19.25,19.31,0.06,0.31,2499,0.0
1261,PWL,EQ,107.65,107.98,0.33,0.31,14087,0.0
1262,UCOBANK,EQ,25.48,25.4,-0.08,-0.31,18557,0.0
1263,DTIL,EQ,140.44,140.0,-0.44,-0.31,1,0.0
1264,TATACONSUM,EQ,1253.0,1249.1,-3.9,-0.31,11508,0.0
1265,NIITMTS,EQ,272.4,271.55,-0.85,-0.31,1598,0.0
1266,BDL,EQ,1334.2,1330.0,-4.2,-0.31,2668,0.0
1267,OLECTRA,EQ,1270.0,1266.0,-4.0,-0.31,3418,0.0
1268,NORTHARC,EQ,296.15,297.05,0.9,0.3,1548,0.0
1269,INDUSTOWER,EQ,400.8,402.0,1.2,0.3,3573,0.0
1270,RUBICON,EQ,927.9,930.65,2.75,0.3,223,0.0
1271,NBCC,EQ,92.66,92.94,0.28,0.3,59573,0.0
1272,DEEDEV,EQ,490.45,489.0,-1.45,-0.3,5734,0.0
1273,TRENT,EQ,4050.6,4038.5,-12.1,-0.3,755,0.0
1274,UNOMINDA,EQ,1141.9,1138.5,-3.4,-0.3,659,0.0
1275,ADANIPOWER,EQ,209.63,209.0,-0.63,-0.3,186538,0.0
1276,MAPMYINDIA,EQ,1008.45,1005.45,-3.0,-0.3,651,0.0
1277,MEGASTAR,EQ,300.9,300.0,-0.9,-0.3,50,0.0
1278,MEIL,BE,320.85,319.9,-0.95,-0.3,35,0.0
1279,IKS,EQ,1654.4,1659.2,4.8,0.29,421,0.0
1280,PVSL,EQ,103.7,104.0,0.3,0.29,5,0.0
1281,BANKBARODA,EQ,259.95,260.7,0.75,0.29,13293,0.0
1282,PAYTM,EQ,1154.6,1158.0,3.4,0.29,3332,0.0
1283,PARADEEP,EQ,127.63,128.0,0.37,0.29,30368,0.0
1284,IREDA,EQ,124.69,125.05,0.36,0.29,19919,0.0
1285,KOTHARIPET,EQ,139.01,139.42,0.41,0.29,39,0.0
1286,SMLMAH,EQ,3614.2,3624.7,10.5,0.29,33,0.0
1287,LYKALABS,BE,61.22,61.4,0.18,0.29,75,0.0
1288,JTEKTINDIA,EQ,135.59,135.2,-0.39,-0.29,116,0.0
1289,WSTCSTPAPR,EQ,502.45,501.0,-1.45,-0.29,51,0.0
1290,HONASA,EQ,348.15,347.15,-1.0,-0.29,1033,0.0
1291,BIRLACORPN,EQ,1053.55,1056.5,2.95,0.28,758,0.0
1292,AMBUJACEM,EQ,426.95,428.15,1.2,0.28,2966,0.0
1293,IGARASHI,EQ,406.35,407.5,1.15,0.28,144,0.0
1294,MANYAVAR,EQ,460.0,461.3,1.3,0.28,254,0.0
1295,INDOBORAX,EQ,281.8,282.6,0.8,0.28,255,0.0
1296,ONMOBILE,EQ,54.39,54.54,0.15,0.28,10,0.0
1297,COSMOFIRST,EQ,762.85,765.0,2.15,0.28,31,0.0
1298,ACUTAAS,EQ,2742.2,2749.9,7.7,0.28,699,0.0
1299,CANHLIFE,EQ,136.31,136.69,0.38,0.28,1573,0.0
1300,XELPMOC,EQ,102.29,102.0,-0.29,-0.28,9,0.0
1301,CSBBANK,EQ,344.15,343.2,-0.95,-0.28,1842,0.0
1302,HSCL,EQ,607.7,606.0,-1.7,-0.28,18176,0.0
1303,INSPIRISYS,BE,95.07,94.8,-0.27,-0.28,400,0.0
1304,APOLLOTYRE,EQ,398.75,397.65,-1.1,-0.28,2100,0.0
1305,WAKEFIT,EQ,126.37,126.01,-0.36,-0.28,394,0.0
1306,STYL,EQ,255.92,255.2,-0.72,-0.28,17,0.0
1307,KECL,BE,117.12,116.79,-0.33,-0.28,56,0.0
1308,HBLENGINE,EQ,782.25,784.4,2.15,0.27,2874,0.0
1309,MOSCHIP,EQ,211.22,211.8,0.58,0.27,21294,0.0
1310,TATVA,EQ,1268.7,1272.1,3.4,0.27,5,0.0
1311,GUJALKALI,EQ,679.2,681.0,1.8,0.27,990,0.0
1312,GODREJCP,EQ,1030.2,1033.0,2.8,0.27,990,0.0
1313,KRSNAA,EQ,587.0,588.6,1.6,0.27,31,0.0
1314,ALGOQUANT,EQ,62.83,63.0,0.17,0.27,6493,0.0
1315,SURYAROSNI,EQ,239.7,239.05,-0.65,-0.27,611,0.0
1316,SETL,EQ,132.36,132.0,-0.36,-0.27,353,0.0
1317,IDFCFIRSTB,EQ,67.68,67.5,-0.18,-0.27,44112,0.0
1318,WAAREERTL,EQ,966.7,964.1,-2.6,-0.27,2170,0.0
1319,AUTOAXLES,EQ,1724.6,1720.0,-4.6,-0.27,3,0.0
1320,FAZE3Q,BE,449.85,451.0,1.15,0.26,100,0.0
1321,POLICYBZR,EQ,1603.3,1607.5,4.2,0.26,1314,0.0
1322,SOLARWORLD,EQ,217.53,218.1,0.57,0.26,216,0.0
1323,HUDCO,EQ,218.93,219.5,0.57,0.26,16045,0.0
1324,RICOAUTO,EQ,114.7,115.0,0.3,0.26,4598,0.0
1325,CITIUSINVT,IV,104.17,104.44,0.27,0.26,2135,0.0
1326,KOVAI,EQ,5423.0,5437.0,14.0,0.26,4,0.0
1327,PNBHOUSING,EQ,1057.7,1055.0,-2.7,-0.26,495,0.0
1328,NURECA,EQ,271.75,271.05,-0.7,-0.26,10,0.0
1329,VOLTAMP,EQ,9284.0,9260.0,-24.0,-0.26,23,0.0
1330,STUDDS,EQ,456.2,455.0,-1.2,-0.26,104,0.0
1331,SIL,EQ,16.21,16.25,0.04,0.25,1300,0.0
1332,TCS,EQ,2300.3,2306.0,5.7,0.25,28807,0.0
1333,TCIEXP,EQ,517.7,519.0,1.3,0.25,37,0.0
1334,AADHARHFC,EQ,487.3,488.5,1.2,0.25,592,0.0
1335,CONCORDBIO,EQ,1127.2,1130.0,2.8,0.25,201,0.0
1336,GRASIM,EQ,2903.0,2910.3,7.3,0.25,2627,0.0
1337,ARVINDFASN,EQ,431.9,433.0,1.1,0.25,73,0.0
1338,PNBGILTS,EQ,68.83,69.0,0.17,0.25,1149,0.0
1339,IOC,EQ,137.65,138.0,0.35,0.25,80773,0.0
1340,SHINDL,EQ,145.86,146.23,0.37,0.25,96,0.0
1341,UBL,EQ,1410.5,1414.0,3.5,0.25,414,0.0
1342,VINYLINDIA,EQ,264.35,265.0,0.65,0.25,12,0.0
1343,CHAMBLFERT,EQ,433.9,435.0,1.1,0.25,1414,0.0
1344,GOKEX,EQ,689.3,691.05,1.75,0.25,1083,0.0
1345,QPOWER,EQ,1217.6,1220.6,3.0,0.25,2200,0.0
1346,JAYKAY,EQ,161.24,161.65,0.41,0.25,169,0.0
1347,KWIL,EQ,28.03,28.1,0.07,0.25,15035,0.0
1348,KAPSTON,EQ,338.95,338.1,-0.85,-0.25,274,0.0
1349,ARTEMISMED,EQ,270.68,270.0,-0.68,-0.25,2700,0.0
1350,BAJAJ-AUTO,EQ,10397.0,10370.5,-26.5,-0.25,945,0.0
1351,HLVLTD,EQ,7.99,7.97,-0.02,-0.25,836,0.0
1352,KARURVYSYA,EQ,283.9,283.2,-0.7,-0.25,1963,0.0
1353,COCHINSHIP,EQ,1616.1,1619.9,3.8,0.24,5032,0.0
1354,DDEVPLSTIK,EQ,233.9,234.45,0.55,0.24,157,0.0
1355,HIRECT,EQ,882.8,884.95,2.15,0.24,100,0.0
1356,KIRLOSENG,EQ,1561.1,1564.9,3.8,0.24,665,0.0
1357,BLS,EQ,270.8,271.45,0.65,0.24,2619,0.0
1358,DVL,EQ,245.16,245.75,0.59,0.24,40,0.0
1359,ABB,EQ,6328.5,6344.0,15.5,0.24,1385,0.0
1360,BPCL,EQ,287.85,288.55,0.7,0.24,22856,0.0
1361,VIYASH,EQ,214.69,215.2,0.51,0.24,1650,0.0
1362,VIKRAN,EQ,69.57,69.74,0.17,0.24,2859,0.0
1363,TRACXN,EQ,33.42,33.5,0.08,0.24,768,0.0
1364,ABREL,EQ,1321.2,1318.0,-3.2,-0.24,235,0.0
1365,KIRLOSIND,EQ,3187.8,3180.0,-7.8,-0.24,13,0.0
1366,BAJFINANCE,EQ,904.2,902.0,-2.2,-0.24,36022,0.0
1367,CENTENKA,EQ,433.05,432.0,-1.05,-0.24,50,0.0
1368,LINCOLN,EQ,669.55,671.1,1.55,0.23,83,0.0
1369,NBIFIN,EQ,2020.4,2025.0,4.6,0.23,2,0.0
1370,JGCHEM,EQ,387.95,388.85,0.9,0.23,119,0.0
1371,DCW,EQ,46.99,47.1,0.11,0.23,1418,0.0
1372,BAJAJFINSV,EQ,1744.8,1748.9,4.1,0.23,1399,0.0
1373,ANUP,EQ,1970.4,1975.0,4.6,0.23,64,0.0
1374,OSWALGREEN,EQ,25.64,25.7,0.06,0.23,236,0.0
1375,JIOFIN,EQ,230.47,231.0,0.53,0.23,60311,0.0
1376,DBEIL,EQ,78.18,78.0,-0.18,-0.23,10,0.0
1377,HNDFDS,EQ,522.2,521.0,-1.2,-0.23,29,0.0
1378,TAJGVK,EQ,310.7,310.0,-0.7,-0.23,85,0.0
1379,MARICO,EQ,830.0,828.05,-1.95,-0.23,749,0.0
1380,SOTL,EQ,419.95,419.0,-0.95,-0.23,141,0.0
1381,KPEL,EQ,359.2,360.0,0.8,0.22,1949,0.0
1382,MMP,EQ,273.4,274.0,0.6,0.22,660,0.0
1383,REFEX,EQ,255.45,256.0,0.55,0.22,1004,0.0
1384,SIRCA,EQ,427.05,428.0,0.95,0.22,1327,0.0
1385,SARDAEN,EQ,562.15,563.4,1.25,0.22,512,0.0
1386,JSWSTEEL,EQ,1252.3,1255.0,2.7,0.22,2811,0.0
1387,CUB,EQ,244.45,245.0,0.55,0.22,1998,0.0
1388,MAHLIFE,EQ,323.9,324.6,0.7,0.22,137,0.0
1389,LT,EQ,3856.5,3848.0,-8.5,-0.22,11695,0.0
1390,SOLARINDS,EQ,15585.0,15550.0,-35.0,-0.22,231,0.0
1391,GAIL,EQ,160.35,160.0,-0.35,-0.22,14585,0.0
1392,ZYDUSLIFE,EQ,930.65,928.6,-2.05,-0.22,906,0.0
1393,ORIANA,SM,1826.05,1822.0,-4.05,-0.22,300,0.0
1394,MAANALU,EQ,140.31,140.0,-0.31,-0.22,370,0.0
1395,RELAXO,EQ,289.4,290.0,0.6,0.21,675,0.0
1396,SANDHAR,EQ,505.95,507.0,1.05,0.21,110,0.0
1397,PANAMAPET,EQ,286.9,287.5,0.6,0.21,160,0.0
1398,HAPPSTMNDS,EQ,359.95,360.7,0.75,0.21,1204,0.0
1399,HDFCBANK,EQ,750.45,752.0,1.55,0.21,1235571,0.0
1400,SKIPPER,EQ,436.05,436.95,0.9,0.21,1016,0.0
1401,BRITANNIA,EQ,5334.0,5345.0,11.0,0.21,1215,0.0
1402,VSTTILLERS,EQ,4866.0,4876.0,10.0,0.21,12,0.0
1403,INDUSINDBK,EQ,892.85,891.0,-1.85,-0.21,2255,0.0
1404,VLEGOV,BE,14.03,14.0,-0.03,-0.21,10,0.0
1405,MOTHERSON,EQ,124.26,124.0,-0.26,-0.21,30519,0.0
1406,CENTRALBK,EQ,34.53,34.6,0.07,0.2,10744,0.0
1407,CAPINVIT,IV,69.95,70.09,0.14,0.2,11,0.0
1408,BECTORFOOD,EQ,187.62,188.0,0.38,0.2,733,0.0
1409,VINATIORGA,EQ,1314.3,1316.9,2.6,0.2,263,0.0
1410,PNB,EQ,102.78,102.99,0.21,0.2,47523,0.0
1411,KALPATARU,EQ,379.25,380.0,0.75,0.2,86842,0.0
1412,KENNAMET,EQ,2974.2,2980.0,5.8,0.2,41,0.0
1413,MSPL,EQ,40.58,40.5,-0.08,-0.2,1141,0.0
1414,ARIES,EQ,348.85,348.15,-0.7,-0.2,4,0.0
1415,BAJAJHFL,EQ,83.87,83.7,-0.17,-0.2,39747,0.0
1416,COFFEEDAY,EQ,24.76,24.71,-0.05,-0.2,1841,0.0
1417,ACE,EQ,881.25,879.45,-1.8,-0.2,3296,0.0
1418,KAJARIACER,EQ,1072.6,1070.5,-2.1,-0.2,113,0.0
1419,FIRSTCRY,EQ,235.48,235.0,-0.48,-0.2,4086,0.0
1420,NOCIL,EQ,166.34,166.0,-0.34,-0.2,485,0.0
1421,RUSHIL,EQ,15.8,15.83,0.03,0.19,1369,0.0
1422,HDFCLIFE,EQ,601.8,602.95,1.15,0.19,1421,0.0
1423,LINDEINDIA,EQ,7455.0,7469.5,14.5,0.19,131,0.0
1424,SCHAEFFLER,EQ,4082.3,4089.9,7.6,0.19,221,0.0
1425,BHEL,EQ,391.75,392.5,0.75,0.19,43362,0.0
1426,CUMMINSIND,EQ,5160.0,5170.0,10.0,0.19,175,0.0
1427,DWARKESH,EQ,46.91,47.0,0.09,0.19,4404,0.0
1428,KAMATHOTEL,EQ,174.33,174.0,-0.33,-0.19,13,0.0
1429,MINDACORP,EQ,512.95,512.0,-0.95,-0.19,1194,0.0
1430,AQYLON,EQ,51.5,51.4,-0.1,-0.19,1833,0.0
1431,RELIANCE,EQ,1364.0,1361.4,-2.6,-0.19,133858,0.0
1432,PONNIERODE,EQ,313.6,313.0,-0.6,-0.19,2,0.0
1433,HINDOILEXP,EQ,166.11,165.8,-0.31,-0.19,1318,0.0
1434,PRUDENT,EQ,2740.1,2735.0,-5.1,-0.19,27,0.0
1435,BRANDMAN,ST,186.35,186.0,-0.35,-0.19,800,0.0
1436,SPARC,EQ,166.43,166.73,0.3,0.18,8705,0.0
1437,SHK,EQ,144.49,144.75,0.26,0.18,1348,0.0
1438,SIGNATURE,EQ,858.95,860.5,1.55,0.18,340,0.0
1439,NAM-INDIA,EQ,1038.1,1040.0,1.9,0.18,799,0.0
1440,BALKRISIND,EQ,2110.6,2114.4,3.8,0.18,210,0.0
1441,TATACAP,EQ,309.45,310.0,0.55,0.18,5749,0.0
1442,VISHWARAJ,BE,5.47,5.48,0.01,0.18,384,0.0
1443,NTPC,EQ,392.7,392.0,-0.7,-0.18,23124,0.0
1444,ELGIEQUIP,EQ,522.95,522.0,-0.95,-0.18,652,0.0
1445,SURANAT&P,EQ,18.11,18.14,0.03,0.17,2014,0.0
1446,EMUDHRA,EQ,471.2,472.0,0.8,0.17,127,0.0
1447,TIINDIA,EQ,2954.0,2959.0,5.0,0.17,118,0.0
1448,GHCLTEXTIL,EQ,85.83,85.98,0.15,0.17,720,0.0
1449,PGINVIT,IV,92.84,93.0,0.16,0.17,4907,0.0
1450,VGUARD,EQ,321.25,321.8,0.55,0.17,3294,0.0
1451,APEX,EQ,458.2,459.0,0.8,0.17,1203,0.0
1452,WAAREEENER,EQ,3125.2,3120.0,-5.2,-0.17,1743,0.0
1453,MOBIKWIK,EQ,202.85,202.5,-0.35,-0.17,11844,0.0
1454,WHIRLPOOL,EQ,861.8,860.35,-1.45,-0.17,205,0.0
1455,ADANIENT,EQ,2405.2,2401.1,-4.1,-0.17,2210,0.0
1456,BAYERCROP,EQ,4450.7,4443.0,-7.7,-0.17,20,0.0
1457,AZAD,EQ,2123.7,2120.0,-3.7,-0.17,639,0.0
1458,SHILCTECH,EQ,4182.0,4175.0,-7.0,-0.17,126,0.0
1459,CASTROLIND,EQ,181.3,181.0,-0.3,-0.17,7265,0.0
1460,AAATECH,EQ,99.24,99.07,-0.17,-0.17,71,0.0
1461,ENRIN,EQ,3055.6,3050.5,-5.1,-0.17,638,0.0
1462,LIKHITHA,BE,209.36,209.01,-0.35,-0.17,26,0.0
1463,RADIOCITY,BE,6.01,6.0,-0.01,-0.17,11,0.0
1464,OMAXE,EQ,82.86,82.99,0.13,0.16,60,0.0
1465,SNOWMAN,EQ,38.44,38.5,0.06,0.16,56,0.0
1466,BAJAJELEC,EQ,385.55,386.15,0.6,0.16,204,0.0
1467,STARHEALTH,EQ,511.2,512.0,0.8,0.16,476,0.0
1468,AVANTIFEED,EQ,1357.3,1359.5,2.2,0.16,2135,0.0
1469,JINDALSAW,EQ,229.63,230.0,0.37,0.16,3816,0.0
1470,METROPOLIS,EQ,548.1,549.0,0.9,0.16,481,0.0
1471,SAMBHV,EQ,113.82,114.0,0.18,0.16,7375,0.0
1472,RNBDENIMS,BE,12.88,12.9,0.02,0.16,8257,0.0
1473,SAIPARENT,EQ,473.25,474.0,0.75,0.16,110,0.0
1474,ICICIBANK,EQ,1240.3,1238.3,-2.0,-0.16,285662,0.0
1475,TDPOWERSYS,EQ,1166.9,1165.0,-1.9,-0.16,1365,0.0
1476,APTUS,EQ,274.15,273.7,-0.45,-0.16,2331,0.0
1477,NIACL,EQ,159.64,159.39,-0.25,-0.16,2023,0.0
1478,NCC,EQ,161.76,161.5,-0.26,-0.16,5492,0.0
1479,GRWRHITECH,EQ,4948.1,4940.0,-8.1,-0.16,185,0.0
1480,MPHASIS,EQ,2146.5,2143.0,-3.5,-0.16,101,0.0
1481,CDSL,EQ,1182.4,1180.5,-1.9,-0.16,8403,0.0
1482,SYNGENE,EQ,478.75,478.0,-0.75,-0.16,1152,0.0
1483,MIRZAINT,EQ,30.55,30.5,-0.05,-0.16,200,0.0
1484,KAYNES,EQ,4049.3,4055.2,5.9,0.15,5004,0.0
1485,SAFARI,EQ,1478.8,1481.0,2.2,0.15,38,0.0
1486,RANASUG,EQ,13.23,13.25,0.02,0.15,2665,0.0
1487,BANSALWIRE,EQ,298.55,299.0,0.45,0.15,267,0.0
1488,BIOCON,EQ,402.45,403.05,0.6,0.15,20179,0.0
1489,RHETAN,EQ,26.17,26.21,0.04,0.15,962,0.0
1490,THELEELA,EQ,411.2,410.6,-0.6,-0.15,350,0.0
1491,PAVNAIND,BE,19.63,19.6,-0.03,-0.15,17,0.0
1492,PFC,EQ,440.7,440.05,-0.65,-0.15,11717,0.0
1493,INDNIPPON,EQ,770.25,769.1,-1.15,-0.15,27,0.0
1494,AGI,EQ,587.35,586.45,-0.9,-0.15,227,0.0
1495,KPITTECH,EQ,712.05,711.0,-1.05,-0.15,3762,0.0
1496,CELLO,EQ,401.65,401.05,-0.6,-0.15,200,0.0
1497,NAVINFLUOR,EQ,6950.5,6940.0,-10.5,-0.15,110,0.0
1498,DIACABS,EQ,169.77,170.0,0.23,0.14,7616,0.0
1499,UPL,EQ,626.15,627.0,0.85,0.14,8511,0.0
1500,SALASAR,EQ,7.14,7.15,0.01,0.14,15291,0.0
